text,labels,predictions,probabilities
"O mano disse que 23:59 ele vai começar catar ""Um Minuto pro fim do mundo "" ele é louuuuuko u.u",ironia,n_ironia,0.144875726456884
Economia: Petrobras quita dívida de US$ 500 milhões com Citibank  ,n_ironia,ironia,0.8059264473611898
"Se o Atl. Nacional ganhar a Sula, ele joga contra seus reservas na Recopa? humor  risada",ironia,n_ironia,0.0806106436270022
Quase nem trava kk  12hNerds,ironia,n_ironia,0.4648488261712865
Acabou de sair lá no  Corre que ainda dá tempo de ficar criativo hoje  :) ,ironia,n_ironia,0.4040601897822085
Ofertas tamanho Família para o seu final de semana. economia qualidade vempraca Colatusso,n_ironia,ironia,0.569746930326021
A economía galega crece menos que a media estatal no primeiro trimestre  vía ,n_ironia,ironia,0.6460723242676091
Talvez seja isso mesmo aham tá bom lindão  ,ironia,n_ironia,0.3167018782552117
O amor promete aquecer a economia   .twitter.com/Lq1f9bot0G,n_ironia,ironia,0.6831809216468459
"Demanda por transporte aéreo doméstico sobe 2,7% em abril, diz Anac   economia",n_ironia,ironia,0.728034992108518
tem que vir com ,ironia,n_ironia,0.4357302950938588
"puxa, como vou viver numa cidade onde pixação virou crime? ",ironia,n_ironia,0.4018360384495572
A Zenaldolândia deve ser um lugar bem legal mesmo. Só nunca passei por lá. ,ironia,n_ironia,0.0932850294430179
[Economía] Empresarios de Amcham anuncian evento continental. ,n_ironia,ironia,0.8925879806965068
o povo não entende as  primo,ironia,n_ironia,0.4462794992449889
tadinho dos Steelers  tudopelaNFL ,ironia,n_ironia,0.2696711209578253
Economia.Comissão do Senado aprova texto base da reforma trabalhista ,n_ironia,ironia,0.5998368910791798
liganoeimaxx2 Porra UCL ta comprada pros espanhóis em? 5 pênaltis pra eles ja kkkk ,ironia,n_ironia,0.4037200775820312
Uma coisa bem desenvolvida em seriados: os flashbacks de OUaT. ,ironia,n_ironia,0.4480456499617466
uééééé.... mas não era o PT q queria acabar com a lavajato???... ,ironia,n_ironia,0.1590017374859319
 BONITA  ,ironia,n_ironia,0.0550259622638383
Da hora. Agora elas durarão apenas um dia inteiro.  brinks “: baterias de smartphones poderão ter o dobro da capacidade,ironia,n_ironia,0.1139675812709708
Tanta gente passando fome e os cara incentivando chuva de arroz... SuperStar ,ironia,n_ironia,0.2135538943131281
Bradesco lança banco digital voltado ao público jovem  NoticiasTecnologiaDOL Economia,n_ironia,ironia,0.7571172192068059
Hj disse a minha mãe qe queria ir pa casa dos segredos ela estava com uma faca na mão não foi a toa acho  ahahha,ironia,n_ironia,0.4090073829612465
   Vão à Ericeira ao Jogo da Bola é isso. ,ironia,n_ironia,0.4303652916281717
"Junte-se a nossa lista de discussão para se manter atualizado sobre TV, Vídeo e OTT.  Economía",n_ironia,ironia,0.7962072844310213
ECONOMIA: Senado aprova medida que prorroga isenção de taxa sobre transporte fluvial de mercadorias,n_ironia,ironia,0.5232252063599989
Nem vou dormir essa semana aguardando o Feedback ,ironia,n_ironia,0.0034760652655953
AGRONEGÓCIO ajuda tirar o Brasil do buraco e PIB cresce 1% em 2017 Economia ,n_ironia,ironia,0.8037724259507192
Será que o Papa vai beatificar Lula ? Merece heim ,ironia,n_ironia,0.2553736512887828
 parece até time brasileiro trocando passes!!!!! kkkkkk ,ironia,n_ironia,0.2087055015743895
Dio esiste e vive a Bruxelles  2014 FrancoisDamiens ,ironia,n_ironia,0.1110539052353651
"Como o mercado cria empregos, e como o estado os destróiEmprego Desemprego Trabalho Economia Brasil",n_ironia,ironia,0.5852620618436457
"Saques do FGTS: Caixa deve atender 7,5 mi de trabalhadores no sábado  economia",n_ironia,ironia,0.5325257964926398
Economia António Vitorino defende redução do número de funcionários públicos  Em ,n_ironia,ironia,0.9744427686266666
E SP é gigante! Chuva geral na cidade. É isso significa que o metrô estará uma belezinha logo logo ,ironia,n_ironia,0.0599326836668414
"No século 21, um CEO de Execução que sucede um CEO Visionário cada vez mais pode ser a escolha errada""  economia""",n_ironia,ironia,0.9828160165372796
Economia Saiba se seu veículo terá direito a recall ,n_ironia,ironia,0.9041986740582306
"Economia Autoridade da Concorrência preocupada"" com aumento de comissões bancárias  Em """,n_ironia,ironia,0.6523068845866853
"olha o sujeito, parece um crente da igreja Assembléia de Deus  ",ironia,n_ironia,0.1688075857018139
a presidenta mais inocenta que já houve na Terra. Compraram esses tais aliados sem ela saber. Aposto. ,ironia,n_ironia,0.4714548519562596
ECONOMIA: Receita Federal abre consulta ao primeiro lote de restituição do Imposto de Renda nesta quinta-feira,n_ironia,ironia,0.5488360570031919
"Poderá ser apenas o início da derrocada final da economia, graças aos comportamentos irresponsáveis de Janot e Fachin.",n_ironia,ironia,0.8421165132560784
É hora de financiar a casa própria?Economia Financas,n_ironia,ironia,0.7200762468698007
ooooooh menino bonitoooooo ,ironia,n_ironia,0.1616014660103776
 Nem reparei nesta piada. Hoje estás PRO meu ,ironia,n_ironia,0.259395310871683
"Por fim, vem o critério Consistência"". A consistência da aposta na formação do Benfica é deveras superior à do Sporting """,ironia,n_ironia,0.3515094794475889
"Emília mostrando quem é a manipuladora, usando propositalmente a camiseta do boy como afronte.   ",ironia,n_ironia,0.181814801189647
Analistas veem risco de agências voltarem a rebaixar nota…  NoticiasBrasilDOL Economia RBATV CidadeContraoCrime,n_ironia,ironia,0.5610191174223894
"Buá buá buá, me encanta la gente que le importa solo su ombligo y que el mundo se cague. ",ironia,n_ironia,0.4858910413604803
Ironia é loja de roupa fazendo venda casada ,ironia,n_ironia,0.4812236474710556
"Bolsonaro n é racista, ele até fala com negros... ",ironia,n_ironia,0.125891147912682
Economia.Acordo adia leitura da reforma trabalhista em comissão ,n_ironia,ironia,0.7475884550556351
Congresso promulga lei que garante saque das contas inativas do FGTS  Economia ,n_ironia,ironia,0.5171942605576092
"Antigamente era tudo FDP, ainda bem que o Brasil mudou.  | Filha da Puta"" - Ultraje a Rigor ♫ """,ironia,n_ironia,0.2486242529461927
"O q é bom a vida dá, p dps poder roubar e morrer de rir ao ver q vc n tem mais...  tópaz bandatópaz ",ironia,n_ironia,0.1504391549083848
O Gregório Duvivier estava errado. Não é Temer q vai unir o país. É Bolsonaro!  ,ironia,n_ironia,0.1424202471887338
Economize água! economizeagua agua economia economiadeagua water boatarde,n_ironia,ironia,0.954660201039391
Já me tou a mentalizar para amanhã ter 5h de gestão ! Q mel né -.- ,ironia,n_ironia,0.0184434736772663
 Para nada Ironía,ironia,n_ironia,0.3047821669899484
"Lo de Neymar es provocar, Esto no.  ...  ",ironia,n_ironia,0.2513395116144307
Davidson News já saiu!  futebol economia,n_ironia,ironia,0.6293899908000085
Que lindo no saber que va suceder Ironía modeon,ironia,n_ironia,0.0257393756249946
Dono na JBS se reúne com procuradores para negociar leniência  economia,n_ironia,ironia,0.831261142176991
opinião |  Líder do PT na Câmara afirma que solução para economia é oposto que prega  ,n_ironia,ironia,0.6558555380447055
"  ministro afirma que Deus nos ajudará... porque a preocupação, né? ",ironia,n_ironia,0.1393232321183057
Riberyldo agora vai!!! ,ironia,n_ironia,0.4541329429833268
"Déficit com viagens sobe 50% em um ano, diz BC  Economia",n_ironia,ironia,0.7600340105889054
"Ouvi falar que o  esquerda caviar  adora se hospedar no triplex do Lula no guarujá, faz loucuras no elevador privativo ",ironia,n_ironia,0.1197809453334862
  faltou,ironia,n_ironia,0.0724474360456115
VOu adorar este verao ,ironia,n_ironia,0.2447263801387815
Como é civilizada a Eurocopa hein. Só torcida legal hein. ,ironia,n_ironia,0.4928252270553003
Economia Meirelles comemora IPCA baixo e destaca retomada do poder de compra  ,n_ironia,ironia,0.7733551396716398
Abertas inscrições para o III Fórum Logístico  IIIFórumLogístico Indústria  Logística Economia ,n_ironia,ironia,0.5924272277627636
Como a  está prosperando mesmo com a crise:  varejo maquiagens cosméticos economia ,n_ironia,ironia,0.9847923138822792
"RT @taispastoris_: ""Hoje será o dia perfeito para quando dar 23:59 ouvir cpm 22 Um minuto para o fim do mundo."" hahaha dei uma risadinha",ironia,n_ironia,0.1210276357557502
seguro tiah. Pos claro ,ironia,n_ironia,0.3360677737029393
Comença la Campanaelectoral l'Eurocopa mare meva! em faltaran hores per seguir-ho tot! ,ironia,n_ironia,0.3808098076643588
Economia Receita abre consulta a primeiro lote de restituição do IR deste ano »  | Via .twitter.com/hPHjjR8scb,n_ironia,ironia,0.8875664116805573
Míriam Leitão: alta da produção industrial foi outro alento para a economia. Ouça a análise. ,n_ironia,ironia,0.9697494707820946
Devedores da União ganham novo programa de refinanciamento:  Noticias Brasil Economia Dividas Refinanciamento,n_ironia,ironia,0.9474136752138244
claramente Lobito buscao... Antideportiva por usar técnicas extradeportivas. ,ironia,n_ironia,0.1188187719961998
Economia Cerca de 7% das pessoas que estão com o nome incluso no cadastro de inadimplente costumam pagar sua... ,n_ironia,ironia,0.7989499894055425
É bom ver como a TI está sendo valorizada nas grandes empresas. ,ironia,n_ironia,0.3641081743059298
"Parabéns ao Fantástico, que dedicou 1'56'' dos 8'02'' a duas finais do Nordeste. Realmente, muito representada a região. ",ironia,n_ironia,0.1838915663596266
Difícil né meninas?  dinheiro money fimdemes mes month girls mulher mania cansei rica… ,ironia,n_ironia,0.3161529152967897
Meirelles descarta chance de retorno de política econômica de Dilma  economia,n_ironia,ironia,0.9609371175115584
Robôs e legislação ambiental marcam fim da globalização? -  - Tecnologia Economia,n_ironia,ironia,0.5442462510259598
Confiança do empresário do comércio paulistano cresce pelo terceiro mês consecutivo. Pesquisa completa em  economia,n_ironia,ironia,0.5979914312095727
Adoro que me mandem cenas à cara.  on,ironia,n_ironia,0.3167648553804473
The marcio frade Daily já saiu!  Graças a  economia windows10,n_ironia,ironia,0.522613644455269
bitcoin dispara mais uma vez e atinge valor de R$ 10 mil Ciência Economia ,n_ironia,ironia,0.6626651653816322
Ele é torcedor do racing e simpatizante do flamengo. ,ironia,n_ironia,0.2678873420373792
"Economia: IPCA-15 registra pequena alta em maio, diz IBGE ",n_ironia,ironia,0.6943386448447411
"meus vizinhos escolheram as melhores musicas para serem reproduzidas no fim do mundo, só que não ¬¬",ironia,n_ironia,0.0451448850272041
 Parabéns! Democratização da mídia tá aí graças a ele.  ,ironia,n_ironia,0.417651247794619
"Na boa , ignora mais.Não magoa nem nada , porisso continua , ignora muito mais. -.-",ironia,n_ironia,0.1603900324858679
"Caixa libera o FGTS para nascidos em setembro, outubro e novembro  economia",n_ironia,ironia,0.6356745158869479
. recibe premio Airbus VolarSeguro Airbus América colombia economia latinoamerica venezuela …,n_ironia,ironia,0.9143687545759648
Gracias  por todo o apoio a medicalizadaXa preguntando o conselleiro polo tema.ironía ,ironia,n_ironia,0.0932592551999271
"Nunca li tanta coisa apontada como positiva (sem defeito nenhum!) quando o assunto era economia quanto agora. Maravilhoso, né?! sqn ",ironia,ironia,0.6783766633467947
A juntar a tudo de bom que tem acontecido só o meu saldo nas apostas. ,ironia,n_ironia,0.0203875707773819
Mais de 20 min de jogo e o Inter não fez nenhum gol! CadaUmEOnze ForaAguirre ,ironia,n_ironia,0.2954464715941209
JBS enfrenta ameaças de boicote após escândalo de corrupção  Economia ,n_ironia,ironia,0.6404672548436904
"  ah, começou, vai querer regular os preconceitos ai... ",ironia,n_ironia,0.3387821809211412
Sabeis que gracias a  Lim capitaliza 100mEsLoQueVanADecir,ironia,n_ironia,0.008293914463928
Agência Moodys corta nota daChina pela 1ª vez em 25 anos  economia,n_ironia,ironia,0.7713480415791243
Se avessimo venduto Honda a quest'ora non stavamo vincendo MilanPerugia ,ironia,n_ironia,0.2560465291496405
 Cê tá levando o mundo muito a sério...,ironia,n_ironia,0.1132478875989689
Economia: Meirelles diz que Brasil vive clima de pessimismo exagerado ,n_ironia,ironia,0.5704621124873813
"Economia Inquérito/CGD: BdP sem função decisória"" na escolha de António Domingues  Em """,n_ironia,ironia,0.9010984903770198
"FHC ESTABILIZA A MINHA MOEDA!!!"" PlanoReal economia politica  GustavoFranco Real cinemark… """,n_ironia,ironia,0.5372753218398854
Esqueci de colocar o ,ironia,n_ironia,0.3225863952047249
 pouco ,ironia,n_ironia,0.0871832145024957
Bona manera de comensar el dia   OdieSocials,ironia,n_ironia,0.345468869051233
"Marcos meu filho como vc ousa falar q a diferentona erra!! Ela é perfeita, jamais faz algo errado!  BBB17 pediprasairemilly",ironia,n_ironia,0.1933676731502687
"Assim? http://t.co/zzUZUQCZ RT: @diegoguichard: ""ACABOU, ACABOU...."" RT @jrschuler: Eu queria que o Galvão Bueno narrasse o fim do mundo.",ironia,n_ironia,0.4683649943683672
Ganas de nada. FelizMartes Ironía,ironia,n_ironia,0.0687604720729966
sobre o trailer da série do Demolidor: PREFIRO O FILME DO BEN AFFLECK.  ounão,ironia,n_ironia,0.1705331755251292
Estamos em uma geração tão mimimi que daqui a pouco rola processo na Nutella porque não tem Nutella branca. ,ironia,n_ironia,0.0567367606202945
Brasileiros já pagaram este ano R$ 900 bi de impostos e taxas   economia,n_ironia,ironia,0.9934434683002586
grandissima tecnica  tvoi,ironia,n_ironia,0.4623468091392814
O projeto deve ser concluído em março de 2018. Goiás governo política economia ,n_ironia,ironia,0.8861223846483287
"economia, não é bem assim ForaTemerO resultado positivo aconteceu graças a um crescimento de 13,4% da...""",n_ironia,ironia,0.5993578407670862
"Economia deve crescer de cerca de 0,7% no primeiro trimestre, estima Meirelles  Economia ",n_ironia,ironia,0.5027610585618012
Será que a presidente Dilma perguntou ao MPF sobre todos os ministros nomeados hoje? ,ironia,n_ironia,0.4386696766904905
Alemanha bolivariana.  ,ironia,n_ironia,0.1289708138575778
"Verdade né, o Canteros/MA são muito melhores que o Mancuello.  ",ironia,n_ironia,0.3299920230170895
"Demoraram para abrir confessionário para dar tempo de trazer o próprio pai da AP, pra pedir pra ela ficar ",ironia,n_ironia,0.4086111001006079
Banco do Brasil permite transferir dinheiro pelo WhatsApp -  / economia dinheiro whatsapp banco bb finanças,n_ironia,ironia,0.9077307142274172
Esqueci de acrescentar a . Vai que... ,ironia,n_ironia,0.2776004057997311
Vai ter de ser Marcelo no seu primeiro acto oficial a  despedir Passos... Oh a ...,ironia,n_ironia,0.2648252891780032
Voe Qatar Airway! Q !! Chape avança conversas e calcula até R$ 60 milhões em patrocínio d empresa do Catar ,ironia,n_ironia,0.1209261454502258
Economía Presentan decreto transitorio para suspender embargos a 10 mil caficultores ,n_ironia,ironia,0.8534286719238086
De nada Ironía,ironia,n_ironia,0.0465513839029496
"Alta do PIB de 2017 calculada pela Focus permanece em 0,50%  economia",n_ironia,ironia,0.8645035840204937
"Oxe, mas por que?  ",ironia,n_ironia,0.4486078789766634
Senado aprova MP que permite saques do FGTS  economia,n_ironia,ironia,0.8856351733429728
"Não se fala mais da lista da Odebrecht. Nem do Lula, nem do Cunha nem do Calheiros. Essa tragédia veio bem a calhar. ",ironia,n_ironia,0.4502090285816652
como está sendo o 1º dia do governo temer? voltamos à escravidão? pobres foram queimamos na fogueira? ( às vezes é bom colocar  rs),ironia,n_ironia,0.3165507286366339
"Cada jogo ruim na Champions hije,não??",ironia,n_ironia,0.1695148955243503
 (se não ficou claro...),ironia,n_ironia,0.1746047873063304
A filha do Salgueiro Maia estava era a gozar com todos os que culpam o Passos Coelho pelos seus problema. ,ironia,n_ironia,0.3629778394351197
"RTUOLNoticias: Bolsa fecha em queda de 1,5%, com crise política; JBS desaba mais de 30%  EconomiaTimBetaBetaLab",n_ironia,ironia,0.5370223258670452
que feliz se le ve a Luke  ,ironia,n_ironia,0.4485551299762885
 noooossssssa que surpresa ,ironia,n_ironia,0.4435432121325586
"ECONOMÍA Economia Sostenible convoca ajudes per 6.300.000 € destinades al comerç, consum i artesania",n_ironia,ironia,0.6792328642721364
ECONOMY Petróleo avança após divulgação positiva sobre estoques dos EUA economia  via ,n_ironia,ironia,0.5579345297625649
"Uma das poucas vezes q não coloquei cinto de segurança no banco de trás, sofro o acidente e fico todo dolorido....  estoubem",ironia,n_ironia,0.3899377729288119
Que tarde mas divertida. ,ironia,n_ironia,0.3210158230771439
tem umas pessoas nesse site que não entende ironia/sarcasmo daqui a pouco vou ter que colocar no fim do tweet  sendosarcastico,ironia,n_ironia,0.0420699824975244
noooossa q engraçado tô morrendo de rir hahahahahahhaha mds do céu mt engraçado ,ironia,n_ironia,0.0808143570473068
"CCEE: liquidação financeira do mercado de curto prazo movimenta R$ 1,7 bi  notícias Economia ",n_ironia,ironia,0.9315517129377968
Genial esto de no poder dormirme!  ,ironia,n_ironia,0.4492770942635396
Aliás desde que o PT entrou no governo as baratas não param de se procriar e crescer. Vieram todas no Nordeste. foraPT ,ironia,n_ironia,0.3032145298297949
Bravo   ,ironia,n_ironia,0.0045985258083148
Documentado NEWS já saiu!  economia futurosdobrasil,n_ironia,ironia,0.811649063413779
TAP inaugura novas rotas  economia portugal,n_ironia,ironia,0.6654490124263246
Nao cantaram no volei de praia e perderam ta vendo? ,ironia,n_ironia,0.050735771433016
Já veio novamente à baila socrates passosbem ,ironia,n_ironia,0.3317508845540279
Vou assistir MMA pq aqui sei que vai ser difícil de ver um beijo gay! ,ironia,n_ironia,0.0025307919231093
Nem to qrendo uma mensagem sua  ,ironia,n_ironia,0.0804040257087493
  mesmo nível ué..e acho q ficou subentendido o  né? :P,ironia,n_ironia,0.274366894683293
 hahahaha pois é. ,ironia,n_ironia,0.3459475988463466
" DICA INCRÍVEL pra ECONOMIZAR com CELULAR, INTERNET, TV e FIXO!  economizar economia finanças financas",n_ironia,ironia,0.5317791751430119
"Que cara de pau, velho! Fala sério! >> 6 motivos para contribuir com o 'Zebeléo'   ",ironia,n_ironia,0.3259806297513002
Boletim Macro do IBRE antecipa resultado do PIB:    Economia ,n_ironia,ironia,0.6554911608578311
