text	prediction
Hahahahaha, Só pra constar... Adorei a  do Teaser By, RodrigoTeaser >>> Acabei de ler um texto me... 	1
 mas acho que quis xingar de equina, cavalo kkkkk ou não? Kkkkkk Tun duzz 	1
quando a paciencia vai embora a  vira minha melhor amiga...Desculpe-me por ser assim é que o destino mim ensinou a ser fria....	1
La vida em millora per moments 	1
Capitalismo horrível, oprime os movimentos sociais.   	1
dia 20/12/12 eu vou usar REXONA ae eu estarei salvo do fim do mundo, afinal são 48 horas de proteção lol	1
Obrigado  por ficar recarregando seu site enquanto leio, facilitando minha concentração e apresentando mais propagandas. 	1
Menos um teste, geologia como te adoro!! .	1
Parabéns ao povo que ama a sextafeira e odeia a segundafeira bora movimentar a economia!	0
Desempregados tiveram queda acentuada  economia portugal desemprego iefp	0
publicitária e me sinto na obrigação de me mudar pro sul, que pena  seriameusonho	1
Sempre a animar uma pessoa!!  Também pode não acontecer nada, mais provavel 	1
amei a aula de historia hj... 	1
A lua de mel tem que ser em Buenos Aires mesmo, né? Globo precisava economizar depois do início da novela em Veneza economia PorAmorNoVIVA	0
 bom msm é higienizar né? Ser contra miséria e concentração d renda é coisa d vagabundo. teamDoria 	1
E sabão em pó. ;)Saiba mais sobre ironia em:  	1
Que va 	1
Economia: CNI diz que faturamento da indústria cai 3,1% em abril 	0
Bom bom é estar completamente lixado da coluna! 	1
ironía.  Banco Santander 	1
" (...) outro amor na vida igual ao amor de mãe."";;@misterpinkeyes;#ironia;701571956747980801"""	1
Horror o vandalismo na mesquita de Lisboa. Tb resultado dos ataques em Paris por muçulmanos. JeSuisAnaGomes not  VouMeArrepender	1
Achei uma ótima sacada/piada colocarem 2 loiras, lindas, malhadas para decidirmos por 1.. Perfil quase igual!  BBB15 rindodesimesmo	1
Bff que be comença el dilluns...	1
Hoje é Black Friday e eu to sem dinheiro. Pelo menos comprei minha cozinha essa semana sem desconto nenhum. 	1
Economia: Dona da JBS fecha acordo de leniência e pagará R$ 10,3 bi 	0
Ela é tão santinha kkk   	1
CMF reforça aposta nas Zonas Altas  destaque economia madeira paulocafôfo zonasaltas	0
Claramente essa separação de Fatima e Bonner é pra desviar a atenção do impeachment. Mídia golpista! ForaCristovãoBorges 	1
Entra em operação parque de geração de energia solar na Bahia  economia	0
  Cara... prestenção... ... Os rios da cidade de SP, Tietê e Pinheiros estão mortos há tempos.	1
Acordar cedo para apanhar boleia é top	1
Fim de feriado abençoado! day62 100happydays  heart agentereclamamasagentegoxxta 	1
Tudo q eu postar a partir de hj q for ironia ou sarcasmo eu vou colocar  ou 	1
Brasil e China lançam fundo de investimento de US$ 20 bilhões economia  via 	0
Eles não têm os mísseis antiaéreos necessário p tanto. Mas Putin tem e usou contra avião civil na Ucrânia.  	1
Que última tarde mas  se presenta eh 	1
A China é o maior exportador mundial, conheça os restantes países que compõe o Top10  Exportações Economia	0
"Morta que já perdi as contas de quantos Glória Pirez pegou! num sabia que mulher que não é puta"" podia fazer isso!  ta? Babilônia"""	1
Marta Pereira vence Prémio Primus Inter Pares  economia portugal martapereira	0
isso mesmo filho tem que ser puniçao pra vadia que transou 	1
Dei Block na Angelis mas teimam em dar RT nela!Vem falar de respeito mas n soube aceitar e respeitar as opiniões diferente dela 	1
bela atitude em favor da paz  	1
RT  Pararam de pagar o direito de imagem dos jogadores a partir dos 30 minutos do primeiro tempo? 	1
Impressionante a quantidade de técnicos de futebol que existem na FlaTT e nos grupos de whatsapp 	1
ECONOMIACOM MEIRELLESDESEMPREGO13.6%PIB?SÓ PLANTAR SOJA Q'A MÁQUINA EMPREGA!MAIS DE 14 MILHÕES DESEMPREGADOSCLT	0
Retweeted Estado de Minas ():Economia A empresa está otimista de que o acordo seja fechado em cerca de... 	0
Agr pelo jeito vai ter q coloca  para ver se os cara intende	1
Analistas recomendam manter investimentos  NoticiasBrasilDOL Economia RBATV BrasilUrgentePA	0
 das ironias... A Ordem dos Psicólogos Portugueses tem 10 psicólogos a correr o país para dar apoio aos...... 	1
Todo o mundo a me dedicar videos de auto mutilação -.- BOA, FAÇAM-ME SENTIR AINDA MELHOR -.-	1
Portugal é o terceiro país mais pacífico do mundo  GlobalPeaceIndex Economia	0
Né gente, setembro amarelo já foi, deixa eu me matar com remédio controlado em paz. Yoga não mata ninguém. 	1
acredita no fim do mundo? u_u — sim, ta na hora de renovar o mundo! http://t.co/QSc7tSF3	1
Quero meu país de volta! Kkkkkkkkk  	1
Che serata da sballo!!vol. 3452879   mannaggiaame	1
Imagina q louco se agora o Brasil de fato não tivesse mais corrupção e melhorasse pros pobres?GolpeForaTemerImpeachmentDay	1
Se começar a foder todas acho que já sou cativante 	1
Nao, ninguem  	1
Dólar sobe de novo e termina a semana cotado a R$ 3,25  Economia 	0
Fim de semana vai ser OP, estudar, fazer trabalhos, uau, entusiasmo... 	1
Tenho muita preguiça de gente que não conhece a função de linguagem chamada    Aff + aula da Maria Eugênia - ignorância.	1
Em pensar que o sempre quis a gasolina aqui no Brasil com o preço dos EUA: um dólar! Me fudi!  ironymodeon sarcasm  	1
Com um caneco, o dia ja me ta a correr bue bem para quase dar de caras com um ex meu 	1
TIM Brasil lança novos planos para o mercado pós-pago  economia	0
Eduardo Cunha, o Salvador do Brasil!!!  	1
Inovação e Crescimento Futuro em debate na COTEC Portugal  cotec empresas economia 	0
Dia redondo 	1
Esse meu último ano no colégio ta ótimo com um monte de professor em greve 	1
Tem toda a razão, tendo em vista que ele não fez nada de errado e está sendo injustiçado. 	1
  estão a celebrar a chegado do canalizador das férias em Cuba. 	1
 pra alguém que diz que não precisa-se  de médico para a copa sabe mesmo o que é melhor pro país 	1
Quanto siete depressi da 1 ad Adele? 	1
 para Presidente da  , ele acabará com todas as mazelas e corrupções!! 	1
Lamentávelnos países sérios os cassetetes não quebram com uma porrada 	1
Fico com pena da Babi, ela é tão inocente que não enxerga a falsidade do DH, Lyra e companhia, não enxerga que o cara certo é o Léo. 	1
E mais uma vez a federal vai entrar de greve, oh coisa boa! 	1
Varejo em pauta leva conhecimento contábil para empresários em Recife e Caruaru SuperConteúdo Economia 	0
Melhorem!!  AlinneIrônica AlinneRosa AR Singer Music Sucesso Bahia Brazil Humor … 	1
Forlán que teve uma passagem sensacional no Inter. Lembram?  	1
Coitado... Nem conseguiu comemorar a vitória.  	1
   Enquanto Obama recebia o Nobel da Paz,  Zilda Arns jazia soterrada no Haiti. Demagogia ou ?	1
A semana toda pra chover, mas não tinha que chover hoje !!! Kkkk   sabado fds 13 	1
  Melhor deixar tudo como está e seguir a espanholização, né 	1
Depois da VW agora a BMW. Não tarda muito a Tesla tb vai ser acusada neste caso.  	1
Oq vc deseja, fica por desejar...Oq vc ñ deseja... acontece 	1
Agora como pessoas com curso superior vao arrumar emprego sem pronatec? Dilma?  (obs: corta… 	1
"O ipea reconhece a ""recessão técnica""...queda da atividade econômica...O governo rejeita esse conceito"" Viva o governo democrático """	1
- adoro baleias sabiam?   	1
MEEEEEEO O NETFLIX ACERTOU DE NOVO COM UNDERWOOD NA CAPA DA VEJA MEEEEEEEEEEEEO MUITO TOPPER cobranding love 	1
Impressionante o silêncio e o respeito que se tem na execução do Hino Americano antes da NFL!IgualAoBrasil  TudoPelaNFL	1
Hey linda que isso? É um carro? Um avião? Não é o meu foda-se pra você  passar bem!  Love  	1
Pq a terra é plana. terraplana  	1
Neste dia de comemoração... faça o seu catavento verdeamarelo!!!  os fortes entenderão!!!	1
 trump vai salvar os EUA assim como bolsonaro vai salvar o brasil 	1
Não sei o Wallace, mas o volante aquele do sci vale 100 milhas  hahaha 	1
O que vale é que toda a gente gosta de mim  ou	1
Quarta-feira (31) é de pagamento aos servidores do Estado e prefeituras na PB  Economia 	0
Governo Federal autoriza renegociação da dívida de produtores rurais capixabas  notícias Economia 	0
Dgitalnet ressurgir ativamente logo no dia de halloween — se sentindo irado	1
Era demasiada boa disposição!! 	1
Combate (seletivo) à corrupção? Muito bom, hein?!  	1
As pessoas que querem emigrar do Brasil, não escolham a Holanda, lá é um país horrível 	1
Estudiante moderno.Viñetas Humor Crítica Ironía 	1
gente que:- não temos carona pra festa no sítio- bora de bike na estrada? rsrs - bora.- o.o cc 	1
Se nota CLARAMENTE.... 	1
  CPI dos tablets já. não ao tabletalão 	1
A notícia de que hoje tem super lua mudou a minha vida. Pela milésima vez.  SuperLuna SuperLua supermoon	1
 Vc disse q aqui podia cantar musicas sem amigos te xingarem. Eu respondi a afirmação com alguns xingamentos. .	1
QUEM JÁ BEBEU ATÉ CAIR VAI ENTENDER, TALVEZ.BEBEReCAIRA partir dos 23: UMA DOSE DE .: 	1
Il mio titolare é l'emblema della coerenza!  telefonateserali	1
Chá de fralda,de revelação, aniversário de criança...Vc sabe q cresceu qdo seus finais de semana são regados a programações infantis 	1
Visualizado e não respondido: amo pessoas assim!! SQN 	1
Minha vida super polêmica, preciso ser santa que nem a  	1
É o fim do mundo!!!! @ Rodoviária de Porto Alegre http://t.co/6NBxqgfk	1
Passou propaganda do Flávio Bolsonojo e ele tá querendo botar arma na mão da Guarda Municipal. Tem tudo pra dar certo. 	1
  vou adotar uma hashtag  pra ficar salvo do Baú nesses casos.	1
PIB cresce 1% no 1º trimestre, puxado por agronegócio  economia	0
Pessoal reclamando do dólar a 4r$ mas ano que vem melhora! Afinal, temos a Olimpíada! Olha só que legal! 	1
Nossaaa ... chocada com policiais corruptos... Fantastico	1
Incerteza política põe investimento em compasso de espera, diz Ipea  economia	0
Vinicius Torres Freire fala sobre economia. 	0
Parabéns, . O senhor é um gênio e todos os adeptos do  te adoram. 	1
Sempre quis um Ex-BBB pra me representar, muito obrigada aos eleitores da Dilma!  RIPBrasil PareiComAPolitica	1
Economia: PIB cresce 1% na 1ª alta após dois anos seguidos de queda 	0
socialmedia Ilva  PapaFrancesco PapaGenova quando economia diventa finanza significaLicenziamenti.AcciaioDominante genova	0
E você estava bem ali na minha frente...   saudadedonossoamor 	1
 a esquerda brasileira tem argumentos incríveis. Que texto! . 	1
Na RedeTV não tem nem cadeira para os apresentadores sentar,apresentam o jornal em pé que falta de vergonha!! 	1
"RT @mai_medeiros: uma bela canção pro mundo acabar :P RT @dberetta: ""O dia em que a Terra parou"", do Raul, seria a canção ideal de fim do mundo."	1
Non posso mica piacere a tutti ...C'é anche chi ha gusti di merda ! smile buonadomenica SelfieSunday	1
A geradora de imagens da F1 está fazendo um trabalho ma-ra-vi-lho-so nesse AustrianGP! SQN  TáDeSacanagem	1
  oi? faltou um ?	1
Que difícil elegir entre estudiar o ver una peli 	1
 ANÁLISE: Veja sete passos para sair do cheque especial - Cheques Contas Economia Educação	0
No, que va, apenas  	1
Aproveitem q alguem reclamou q seria no msm dia do los hermanos e bota la os caras no lugar do forfun, aproveita q estarao em pira 	1
Economia Novo Banco. BdP defende que modelo de venda é benéfico para o Estado  Em 	0
A argumentação intelectual dos eleitores de Aécio:  Mas com certeza isso também é golpe de marketing do PT! 	1
BNDES diz que já recuperou R$ 5 bilhões com investimento em JBS  economia	0
Economia.Crise política põe em risco aportes de R$ 60,5 bi em infraestrutura 	0
Mídias sociais de vocês, ó , agindo exatamente como deve ser. Não é à toa o tanto de clientes satisfeitos,  :) 	1
G6 tamo chegando!  NãoMeLeveASerioRivalA CBF É UMA PIADA!	1
Hashtage  TE AMO GIRDA SUDADA!!!	1
"RT @D3ATHCORE: Agora com esses papos de fim do mundo ninguém posta ""chega logo sexta feira"" né????"	1
Esta petao esto. 	1
Que tal pregar o que o povo quer ouvir e depois dar conta de todas as almas que irem pro inferno por causa da sua pregação? 	1
"Bottas tem problemas"". É tetra! É tetra!  """	1
Depois de uma semana ensolarada, nada melhor que uma chuvinha no fds <3	1
Um convite pra depois do fim do mundo!!!  http://t.co/yOmI5dUV RT por favoooooooooooooooor!!!!!!!!!!! Eu imploro!!!!!!!!!!	1
adoro estar constipado 	1
Sobre quem acha que o NYTimes é petista: é tudo culpa da luta antimanicomial 	1
 Com ara! 	1
Imagina que louco seria se o  perdesse todo o dinheiro e tivesse que sobreviver trabalhando em um posto de gasolina 	1
Basta con le tattiche, se sei una persona natura vai da lei e chiedile se e' su Facebook!	1
Pero que lindo sabado a pura Tesis  teseando metenespodrida nonosquedaotra quieroserLic  	1
Economía: Editorial: Crédito congelado 	0
Ostia que raro!! 	1
Ela a falar no fb como as pessoas sao falsas e o crl e ela é só a maior falsa do mundo... 	1
"E eu que sempre pensei que a ciência do sentir"" era a Neurofisiologia... Estava enganado?    pseudoscience"""	1
 Eu sei vc dizia que o Loirinho fudia com sua vida, dps se apaixonou por ele !  rs'	1
Mesmo com turbulência política, Petrobras vai manter o foco, diz Parente:  Noticias Brasil Economia Politica	0
 claro,assim que Jean Wyllys dominar o planeta terra. 	1
Vish, 5 chamadas perdidas da mesma pessoaEu retorno e ela não atendeSerá q ta brava? quasenada 	1
Agência Moody's corta nota da China pela 1ª vez em 25 anos.  China Economia 	0
Economia: Inquéritos vão investigar JBS no mercado de dólar futuro 	0
"Momento_HilárioNo funk, não existe beleza vocabular ou algo similar a ela. Hahahahaha!!A jovem... """	1
Temer falando que vai manter os programas sociais. Só decepção. Cadê teoria diabólica de que ele já iria cortar tudo hoje? 	1
E não vão encontrar o filho do Lula.  	1
Quem sabe você está no 1º lote de restituição do IRPF 2017?  Receita dinheiro imposto economia contribuinte	0
 é você confirmar presença em um evento que você sabe que não vai participar! Custa clicar em Talvez?	1
Economia & Negócios já saiu!  economia brasil	0
Coragem!! Vc tem muita coragem 	1
Muito bom quando vc precisa trabalhar e o computador resolve q não vai abrir seus arquivos 	1
Abaixo o futebol moderno!  	1
Impressionado com tanta educaçao !!!  	1
" parece que virou moda por essas bandas o vice rachar e querer impichar"" o presidente..."""	1
A vida! RT“: O abridor de embalagens difíceis de abrir vem em uma... Embalagem difícil de abrir  	1
    claro que devem ser todos deputados europeus filiados ao PT no Brasil. 	1
Economia Jornal de Negócios - 2017-05-24 .twitter.com/okCAmFNOGp	0
Ficar com dor de cabeça é a melhor sensação de todas	1
Agora vejo que a nossa amizade fui tão importante que agora somos um par de estranhos ... ;) lovinglife 	1
Percebem o profundo entendimento sobre a questão racial ? 	1
Mega-Sena pode pagar prêmio de R$ 3 milhões neste sábado (3)  Economia 	0
Como aproveitar as situações!Não é que a chuva serviu pra alguma coisa! coca-cola gelada … 	1
ebook  amazon KindleUnlimitedRacconti brevi  noir:  morte, mistero, 	1
Quando ele tava na Copa perdemos só por 2x1.  	1
Sinônimos de : , sátira e zombaria.	1
Adoro História e Cultura da Arte. 	1
Novo índice aponta crescimento da Confiança Empresarial em maio:  Economia 	0
"Então tenho certeza de que o senhor, um doutor professor mui honesto"", jamais pedirá a prisão de Lula sem provas, não é mesmo?  """	1
Que chupi dia 	1
Te importo tanto.. ironía	1
E dopo questa... 	1
Epidemia de dengue,  engraçado que todo mundo que eu falo resolveu ter também. Haha 	1
Setre inicia certificação 440 trabalhadores em 19 municípios baianos Economia 	0
quem é naughty boy ???????????????????????????????????????????????????? 	1
